"bin","1068841_20180306_S_Run2barcode08.unmapped.fastq","1112926_20171212_S_Run7barcode08.unmapped.fastq","1128691_20171218_S_Run5barcode06.unmapped.fastq","1128691_20180116_S_Run9barcode09.unmapped.fastq","1255498_20171212_S_Run7barcode07.unmapped.fastq","1282052_20180206_S_Run3barcode05.unmapped.fastq","1316935_20180417_S_Run2barcode12.unmapped.fastq","1316979_20171215_S_Run5barcode02.unmapped.fastq","1447437_20171006_S_Run6barcode07.unmapped.fastq","1470026_20180502_S_Run1Barcode06.unmapped.fastq","1565754_20171128_S_Run5barcode09.unmapped.fastq","1565754_20180403_S_Run10barcode09.unmapped.fastq","1586713_20180309_S_Run2barcode09.unmapped.fastq","1593967_20180424_S_Run3barcode02.unmapped.fastq","1593973_20180427_S_Run8barcode01.unmapped.fastq","1593973_20180504_S_Run3barcode03.unmapped.fastq","1598281_20180508_S_Run8barcode07.unmapped.fastq","1651490_20171010_S_Run5barcode01.unmapped.fastq","1651490_20180206_S_Run5barcode04.unmapped.fastq","1834617_20180501_S_Run9barcode08.unmapped.fastq","1845116_20180403_S_Run2barcode11.unmapped.fastq","623361_20180123_S_Run8barcode04.unmapped.fastq","639354_20171206_S_Run5barcode05.unmapped.fastq","642660_20180601_S_Run6barcode05.unmapped.fastq","650003_20180207_S_Run10barcode05.unmapped.fastq","658355_20171204_S_Run6barcode11.unmapped.fastq","658355_20180122_S_Run8barcode05.unmapped.fastq","658355_20180321_S_Run1Barcode01.unmapped.fastq","673895_20180122_S_Run10barcode03.unmapped.fastq","673895_20180205_S_Run7barcode11.unmapped.fastq","676138_20180130_S_Run4barcode06.unmapped.fastq","698917_20171207_S_Run7barcode10.unmapped.fastq","698917_20180128_S_Run4barcode03.unmapped.fastq","698917_20190119_S_Run7barcode05.unmapped.fastq","715927_20180205_S_Run4barcode07.unmapped.fastq","748160_20180321_S_Run1Barcode04.unmapped.fastq","748160_20180329_S_Run1barcode05.unmapped.fastq","748699_20180329_S_Run1Barcode02.unmapped.fastq","748699_20180410_S_Run1barcode03.unmapped.fastq","752797_20170927_S_Run4barcode02.unmapped.fastq","753522_20180606_S_Run4barcode01.unmapped.fastq","756934_20181218_S_Run7barcode09.unmapped.fastq","763742_20180129_S_Run4barcode05.unmapped.fastq","768745_20171123_S_Run4barcode08.unmapped.fastq","770590_20170925_S_Run9barcode02.unmapped.fastq","770590_20180115_S_Run6barcode10.unmapped.fastq","778851_20171204_S_Run4barcode04.unmapped.fastq","785991_20171129_S_Run8barcode03.unmapped.fastq","785991_20171206_S_Run8barcode02.unmapped.fastq","785991_20180321_S_Run3barcode01.unmapped.fastq","788707_20171213_S_Run9barcode04.unmapped.fastq","788707_20180301_S_Run2barcode07.unmapped.fastq","788707_20180313_S_Run2barcode10.unmapped.fastq","788707_20181116_S_Run8barcode08.unmapped.fastq","802971_20180605_S_Run10barcode07.unmapped.fastq","825012_20181120_S_Run5barcode08.unmapped.fastq","825012_20181126_S_Run3barcode04.unmapped.fastq","875028_20180115_S_Run6barcode08.unmapped.fastq","892355_20180123_S_Run5barcode07.unmapped.fastq","895293_20180502_S_Run6barcode09.unmapped.fastq","983493_20180123_S_Run9barcode01.unmapped.fastq"
"bin_19",0.00159137340316078,0.00725632162183422,0.0293216756078668,0.0360864882345982,0.0192600358305499,0.00612833212154181,0.0033311680674092,0.00137850163350082,0.00548777077230953,0.009237837098819,1.66897421949998e-05,0.00297508667349533,0.00101048506506087,0.00658027131855877,0.00457863339837034,0.00170150195641122,0.084593609655951,0.0151968082228877,0.00198622479069734,0.0217933792198307,0.0209115808636332,0.00164844537747443,0.0307299000145471,0.0554693137939506,0.00172798608931086,0.000186169924215522,0.00114231176854908,0.253111360202574,0.0149098651372888,0.0206099649102842,0.000787855149832092,0.152992457752336,0.00699495188636834,0.200656475698024,0.0590224671154212,0.00183081321225505,0.0385051490072016,0.13715861192116,0.00692244850375656,0.00470657002922602,0.0352018309631684,0.000461592700500894,0.00186491220646331,0.0143993208342734,0.00211493890779514,0.0025546284875285,0.00381779484638427,0.00719222339423094,0.00414032355841767,0.0683479926732582,0.111446110422449,0.0291339137556364,0.0299895907110297,0.0024848506805689,0.0455920969153753,0.00734103766009001,0.012821020535429,0.00479251110454015,0.00406369019233569,0.000740519898102666,0.0027273868876089
"bin_2",0.124993871841011,0.386770724235096,0,0,0.764354383859302,0.166570784474586,0.0159449742909521,0.00143836852729508,0.601071710679557,0.00273058595673277,0.0538323302250476,0.51531523434798,0.00534975953026942,0.141251323268538,0.449046733613905,0.0564483554616687,0.607933027751163,0,6.46059585090422e-05,1.41004274862981,1.49201508393231,0.20697992999794,0.129627870242059,0.0421893939697072,0.0985094401359931,0.0020265002526755,0.000699497140101665,0.00252671273319004,0,0,7.61472071707826e-05,11.8183054214987,0,0.605781089940551,2.13299965791532,0,0.000717770685468147,0.0105593616340366,0.0010475774755529,0,0.298515490482956,0.00141702784124354,0.0521517218962965,0.12767458400668,0.00509996063641432,0.200742058017335,0.269185759073084,0.000299081596363706,0.000300042338000491,0.8939322249419,0,1.21877176963844,0.0291555330882613,0.0742231058932469,0.000556402976729712,0,0.000869102950629315,0.0183320342681731,0.000995828433293565,0.0565959754963221,0.0299730008949202
"bin_20",0.0169051091117496,0.0751954767381616,0.102785728014733,0.108586548725284,0.0419619187699015,0.00150683064223395,0.048398582915903,0.00813184053025277,0.00927845158737607,0.100885616218595,0.0198011501166537,0.0538843087736544,0.0109525597322897,0.0426539624061607,0.023310908794755,0.00363506813352481,0.0143640278269972,0.0425080646438239,0.00606795517890295,0.00256816183446934,0.0169216924478571,0.00216499619938711,0.0771456558855359,0.010903956775733,0.0594979420289583,0.00337810471551891,0.0189636809270205,0.0029576004018957,0.0382146202675914,0.0821847224656192,0.0123925524637545,0.0489959348472168,0.0311556514348162,0.0759751567133702,0.0036403525301296,0.0993220767734238,0.170640437194327,0.0344276126896284,0.116740380748958,0.0409861794563994,0.00463228710285838,0.111671306692142,0.00452893332863622,0.0116853257842616,0.0167078796228316,0.0147775156428115,0.00635195732851009,0.129181866566934,0.14214707590006,0.0131288388325543,0.0160943146428016,0.0281820833212994,0.0632958400327653,0.0209194785871198,0.106901729679486,0.0505737059221856,0.061792180712215,0.0155213780447448,0.0131665582762725,0.0246505424013985,0.0497815152898385
"bin_24",0.00229380523976049,0.00619105080408746,0.000118368494847332,0.000697251567951931,0.0118459105739992,0.000678220544144695,0.0045555761951665,0.0037201907555345,0.00306794182160001,0.0141199614178076,0.00132810189360444,0.0065116052452282,0.000299270106125199,0.00585683741297339,0.00428094402212615,0.000274995473587918,0.00930992745499404,0.00357126981635606,0.000501436275132231,0.00185156895773924,0.0124851322837328,0.00172977672414597,0.00766666405127653,0.00472007982394733,0.00360644156016895,0.0238282329364025,0.00055971531826376,0.00163149582111536,0.000593343378964254,0.000228087978529053,0.0101623759513056,0.0405707772547293,0.00044901847134095,0.00267322130365339,0.0649895910828252,0.00351321100191783,0.000624675240683607,0.0112506335033134,0.00296862417556344,0.00130151160318312,0.00321084902758853,0.00323774243940062,0.00153668079486945,0.00205190895879589,0.0470498323675337,0.00825581688666614,0.0100562319022303,0.00227944936961496,0.00254894754826479,0.055854398826325,0.00052085065132611,0.0100501358891143,0.00260717269387696,0.00304741925256258,0.000689857705878482,0.000439165655475627,0.000402000279070057,0.00119783268544169,0.000710798227966031,0.0759838801738133,0.00326521982743853
"bin_25",0.00860657742929297,0.00389831229967577,0.0100184780088352,0.0300368227942201,0.0343767222874008,0.00483392939859039,0.022045656184091,0.0264245661250028,0.00948556189803924,0.0588018869213061,0.0235121636832332,0.127505704851378,0.0282767893429269,0.0636263139787284,0.0716388138152,0.0191437768016194,0.0158101972538853,0.0936977468298177,0.0150853640588129,0.00323814406880874,0.0254360075516444,0.0113991994550714,0.226193339120776,0.00981254168368191,0.000540897902296363,0.0405127541734684,0.0102665590238336,0.015866209323396,0.0274317864730995,0.0069381737533005,0.0327592039789525,0.0229705663066058,0.00143660582065331,0.00333395961497017,0.0509809793452856,0.0155437448486845,0.00835685056951496,0.151388247045921,0.0848511609205627,0.0188866776260019,0.00372716545083021,0.0612304651480174,0.00831395168769896,0.00896369283148464,0.00809995822971091,0.0186708520023526,0.011139088569751,0.00685974603254975,0.0119601591504606,0.0128483022368347,0.00470547456505357,0.0366314585796184,0.0208323392660747,0.0108781104230082,0.0386252895210456,0.0820894265001665,0.1207043510973,0.0137369970298354,0.00425520179505744,0.166764260195421,0.0567687620822782
"bin_26",0.203690752149842,0.0524403781920476,0,0.00280758780978785,0.0883006463114839,0.0159984863234967,0.133260577282074,0.0559084169462233,0.0860061470371153,0.00240308908680056,0.126682051596549,0.180980299628726,0.0880163267805158,0.198493621503661,0.0678127143320189,0.0241258700320167,0.148871257085719,0.0102472680873775,0.00588495967097213,0.0526879448777123,0.0434292042229091,0.0482904945907595,0.0491861173349608,0.508416177472733,0.00320190786029136,0.185461328706163,0.0323347072346828,0.0133583553147761,0.219330471105923,0.143812451800301,0.0531662062124579,0.0196753419991638,0.0017325072717226,0.00747797955756532,0.0928518245791637,0.0303796743257969,0.00420720603050113,0.0961581939126756,0.038456412119029,0.0862572609487532,0.0694865959430892,0.263198772294896,0.0723032861929254,0.0649487975836343,0.0831219530243471,0.229141153585327,0.0344642798611495,0.0419507465814477,0.098502909312239,0.0402601437216218,0.0127355215219294,0.0423458619041037,0.0926218528738342,0.10389971713758,0.0223643667134806,0.234132478081509,0.274375847181597,0.221409348949543,0.0019904869730631,0.0410535458878855,0.072170703027675
"bin_28",0.011117491491054,0.00448400566675017,0,0.000639340162288798,0.0644447792595639,0.00111938522472524,0.0169441363743963,0.174805772373565,0.024002377351526,0.000279100910581016,0.0141788094299259,0.00760222055541255,0.000219816902825476,0.0145108608976143,0.0515145703103018,0.0465451979040916,0.0351230704084662,0.00949173515731247,0.00451590346184914,0.0299541512072473,0.0177563335524712,0.00161417939694783,0.0196770451782244,0.0237685361669461,0.00211755829828135,0.0611718281415519,0.00426349666964846,0.00107655531873179,0.0275437579056281,0,0.00770708161604953,0.0214738105958921,0.000443696575597969,0.000983776021175429,0.0045017973846809,0.0609733833903477,0.104093419123537,0.0118112145706985,0.272810676843302,0.0192638755359287,0.0477878272769173,0.00121038895219844,0.0175816576612748,0.0472027766883568,0.000286706751009465,0.0283290890116787,0.0122564736462038,0.204361155457583,0.168731842574072,0.321984825592862,0.0158703310348842,0.0348116353534647,0.0499681045613223,0.0026448804651886,0.00452687359207209,0.00465771166339898,0.000967934294628648,0.00360133386196552,0.000161883528335678,0.0734085677125464,0.0396423493777555
"bin_29",2.49497719641384,0.0409984757306063,0,0.004668017003335,0.367920618666128,0.0114837990423934,0.616163799166688,0.107986977627489,0.0803965979662731,0.00444350420477087,0.28433755858068,0.179888038707021,0.00574197612060432,2.90847517980648,0.000867829215346458,0.000843336318961764,0.032553146746043,0.00252780629046238,0.365022677597071,0.0192021539160963,0.50924010136257,0.271828750104196,2.21565699448114,0.00330838732757497,0,3.09119072889941,0.0501389617873749,1.22420851461823e-06,0,0,0.00101070156270826,0.776650107010623,0.0718440416844085,0.0151836745029033,0.0415023302361355,0.00195711661751781,0,0.0237569028030481,0.00127537373684544,0.0144447472515993,0.0322112759504075,0,2.20024396884419,0.0137208108820756,1.78735211723045e-05,1.78810970960498,1.34981559714283,0,0.00125768172312975,0.000906843685512142,8.34493757351551e-05,0.0140292586395502,0.00600429360336022,0.270257008699506,0.000413144956970892,0.000236219987430535,0.0100177274506997,5.24552390284838,0.0024048455052549,0.00303799134554748,0.013838551265376
"bin_3",0.026035618549751,0.0200209602231579,0.00272362568499198,0.0125355326441823,0.00395312210505431,0.0077991842101713,0.0643085397487004,0.00619002266958574,0.0320706693833715,0.124707799712631,0.0576935977490738,0.00261416718627929,0.00795769977380593,0.0248059077621568,0.00588179127968776,0.017664114298491,0.0122729534151378,0.0118440659611662,0.000524675231450709,0.00402873133634782,0.00706723713041592,0.00272848512959228,0.00246695631337799,0.00235416488402889,0.00187556519604914,0.00151026009316387,0.00544061557823017,0.00629443718537945,0.00162004373192025,0.00388688937089868,0.0764776350711071,0.0238967260734183,0.000775835384840886,0.00159274721036019,0.00631119674070379,0.0118528152969832,0.00363513183957582,0.00726244047872244,0.0384734952444211,0.133515714577529,0.0077807338740112,0.00439386870130954,0.00193765654077248,0.00173140023590574,0.000208968441257391,0.00190757460806039,0.0237701668502206,0.0098247516562258,0.00765397589563372,0.00741342814590721,0.000508891853393813,0.0406722715367148,0.05497126573567,0.00591300130119687,0.0267357354054028,0.00451842116384598,0.0750833812263341,0.00466302711881816,0.0223374955822432,0.00437628432934093,0.00687905884694157
"bin_30",0.0241874058890173,0.00746939130078656,0,1.90164638162726e-05,0.174378821626241,0.12006910808987,0.0205908169668101,0.024492846494584,0.0112107411198738,0.0130700715698776,0.00369315338746788,0.0290067532477613,0.00898067139115859,0.0503284627328976,0.0202010439789501,0.0112328688263848,0.073413360153711,0.0326056587050844,0.0019017193470821,0.104909665578136,0.00551129031422307,0.029145462855005,0.0134601002363154,0.178901132124093,0.00197490989463771,0.0306065599646511,0.0132842188093814,0.00703297767826547,0.00752394305316895,0.00182523398590725,0.00770999532011902,0.00985519062051677,0.00250264372407525,0.0110803903735979,0.0172489954971832,0.0232517905509968,0.00122494325441817,0.321476986760373,0.00504944326901155,0.0340802178158652,0.0619428330929253,0.00435623462885861,0.11584001480653,0.00500628654148507,0.0138756712893038,0.0592328469411981,0.00204658705353492,0.0175295824416094,0.0319090118069007,0.0680701229689949,0.174829325807204,0.306275536423153,0.214261585175223,0.0825472866759882,0.105702898810307,0.0753787009627791,0.0725520168115276,0.045815652618603,0.000205857429528976,0.260013256144661,0.154564042224824
